49	49	2
49	50	7
49	156	4
49	633	3
50	161	3
50	156	3
50	160	3
51	152	6
54	50	7
57	57	2
57	156	2
60	723	1
83	156	3
90	90	1
91	637	1
94	94	1
99	99	1
104	156	3
121	121	10
121	159	7
121	160	7
121	161	1
121	163	2
121	156	3
127	129	2
131	129	1
147	147	25
147	156	13
147	50	7
151	50	1
153	53	1
153	156	5
154	50	3
156	625	2
156	723	1
156	128	3
156	52	2
156	161	8
156	50	1
156	626	1
156	51	1
156	160	8
157	156	3
158	156	8
159	156	2
160	161	4
160	159	2
160	156	3
161	159	3
161	152	3
161	160	3
162	156	1
319	610	7
319	441	1
319	445	3
321	505	1
321	321	1
321	156	1
324	49	1
324	324	2
324	633	6
324	636	1
329	321	2
329	505	1
330	621	1
331	610	1
331	635	3
331	621	1
331	156	1
344	161	1
344	343	2
345	610	11
345	723	1
345	466	3
345	152	1
345	156	1
345	633	7
346	610	1
352	610	1
354	620	1
354	621	1
371	373	1
371	556	1
371	376	1
371	381	1
371	372	1
371	378	1
371	375	1
371	377	1
371	330	1
371	382	1
371	374	1
371	324	1
374	723	1
384	625	1
384	723	2
384	629	2
384	621	1
384	622	1
384	722	1
399	621	1
399	404	1
400	401	1
402	723	1
402	403	1
402	387	1
406	398	2
407	398	1
409	49	1
409	633	3
409	636	2
410	635	5
410	621	1
412	620	2
412	621	2
414	692	1
414	800	2
416	416	1
425	425	1
425	621	1
425	427	2
425	423	5
426	161	2
426	427	2
426	423	2
430	430	4
431	610	3
431	619	2
431	441	3
431	446	1
431	445	1
441	156	12
441	441	8
441	161	1
441	446	2
441	445	3
441	504	1
442	610	2
442	612	2
442	748	1
442	156	1
442	633	2
444	629	2
444	621	1
444	444	1
444	441	1
444	60	2
444	722	1
444	610	4
446	748	2
448	723	2
448	635	1
448	621	1
453	454	2
454	454	6
454	723	1
454	453	3
457	457	2
463	692	1
463	800	6
463	490	9
463	463	1
463	569	1
464	619	3
464	610	2
464	446	1
464	612	2
464	633	2
464	636	1
466	466	3
466	720	1
466	633	21
466	636	3
479	479	36
479	633	16
479	636	5
479	615	1
479	610	1
479	723	1
479	621	1
480	49	2
480	633	4
480	636	1
481	482	2
481	156	2
482	161	2
484	622	1
485	622	1
486	161	2
487	161	1
490	490	9
493	490	3
493	493	2
494	670	1
494	679	1
494	674	1
494	635	5
494	680	1
494	672	1
494	689	1
494	60	1
494	686	1
494	668	1
494	677	1
494	675	1
494	671	1
494	682	1
494	676	1
494	621	1
494	156	2
494	664	1
494	678	1
499	161	2
499	499	2
500	610	1
503	503	4
503	51	1
503	636	2
503	633	2
505	156	2
505	636	3
505	633	4
509	509	2
509	510	1
509	156	1
510	50	7
514	514	10
514	723	1
523	523	2
523	610	3
523	530	4
523	722	2
523	633	2
525	722	1
525	633	1
526	161	1
526	525	2
530	530	3
530	723	1
530	722	1
530	720	1
530	525	1
530	633	8
530	636	1
533	621	1
538	538	5
538	621	1
543	156	1
543	782	1
543	543	6
545	161	2
547	723	1
547	621	1
551	152	1
551	156	1
551	551	4
555	723	1
555	555	2
556	629	2
556	621	1
558	558	2
559	692	3
559	800	2
566	566	4
566	691	2
566	723	1
566	561	2
566	633	3
566	636	1
569	692	2
569	621	2
569	800	9
569	569	2
569	63	1
569	60	1
606	670	1
606	679	1
606	674	1
606	635	6
606	680	1
606	672	1
606	63	1
606	689	1
606	60	1
606	686	1
606	668	1
606	677	1
606	675	1
606	671	1
606	682	1
606	676	1
606	156	5
606	664	1
606	678	1
606	636	1
607	630	1
607	633	4
607	636	2
610	633	1
610	610	5
612	610	7
612	612	2
612	619	1
612	156	1
612	633	3
613	156	1
613	51	3
613	636	2
619	633	1
619	619	1
620	156	3
620	636	1
622	87	1
622	94	1
622	99	1
622	96	1
622	88	1
622	91	1
622	97	1
622	607	1
622	100	1
622	92	1
622	90	1
622	86	1
622	101	1
622	636	1
625	625	4
626	625	2
629	629	2
629	156	1
629	722	1
629	633	3
629	636	2
633	633	3
633	615	1
633	620	1
633	621	1
633	156	5
633	636	1
635	635	7
635	156	10
635	636	1
636	156	1
637	738	2
637	156	3
637	739	1
667	670	1
667	679	1
667	675	1
667	674	1
667	671	1
667	682	1
667	676	1
667	672	1
667	156	1
667	689	1
667	686	1
667	668	1
670	670	1
671	629	2
671	722	1
674	676	1
674	630	1
674	633	4
674	636	1
682	629	2
682	722	1
682	682	1
686	676	1
686	156	1
689	689	2
690	156	2
691	723	1
691	616	5
691	633	4
691	636	2
692	606	1
692	156	2
692	60	1
694	159	3
694	51	1
720	721	1
723	626	10
723	156	2
727	723	1
728	51	1
739	738	3
739	156	1
741	740	3
741	156	1
743	740	1
744	723	1
744	161	2
744	722	2
746	161	2
748	747	2
751	751	2
751	50	7
759	763	1
762	762	4
762	763	1
769	771	1
769	770	1
781	780	2
781	778	1
782	780	1
782	778	1
793	801	4
794	801	1
794	798	1
796	801	5
797	801	1
797	798	1
798	801	3
800	797	5
800	799	8
