114	115	1
114	124	1
115	118	1
115	117	1
121	122	1
122	120	1
123	125	1
124	116	1
125	119	1
131	127	1
133	129	2
137	136	1
137	131	1
137	133	1
138	140	1
139	140	1
140	139	1
140	138	1
141	143	1
142	143	1
143	142	1
143	141	1
145	144	1
146	148	2
147	148	2
148	146	1
148	147	1
149	152	3
150	152	3
151	152	2
152	149	1
152	151	1
152	150	1
160	161	4
160	163	1
161	160	1
161	162	1
162	164	1
168	170	1
168	169	2
169	168	1
171	172	2
172	171	1
173	176	1
174	176	2
175	176	2
176	173	1
176	174	1
176	175	1
189	190	2
190	189	1
191	193	1
191	192	1
193	191	1
195	196	3
196	195	1
196	194	1
200	199	1
201	203	25
202	203	15
203	201	2
203	202	1
206	207	1
207	206	2
207	205	3
207	204	1
210	209	1
210	208	1
214	212	1
214	211	1
214	213	1
217	216	2
217	215	1
218	180	2
219	220	2
220	219	1
223	221	1
223	222	1
225	227	4
226	227	2
227	224	1
227	226	1
227	225	1
228	229	2
229	228	1
230	231	3
231	230	1
232	233	1
233	232	1
236	234	1
236	235	1
239	238	1
239	237	1
244	241	1
244	242	1
244	243	1
244	240	1
245	179	2
245	178	2
248	246	1
248	247	3
251	249	1
251	250	1
256	201	1
256	255	1
257	259	1
259	257	1
259	258	1
263	262	2
266	265	1
267	266	2
267	264	1
269	268	1
270	272	3
271	272	2
272	270	1
272	271	1
273	274	2
274	273	1
275	292	4
275	300	9
275	295	3
275	294	2
289	292	1
291	292	3
291	295	1
292	291	2
292	300	2
292	295	1
293	300	2
293	296	2
295	292	1
295	300	4
300	298	1
300	299	1
300	297	1
301	300	4
