138	140	2
139	140	2
141	143	3
142	143	3
146	148	2
147	148	2
160	161	3
168	169	3
171	172	2
173	176	2
174	176	2
175	176	2
189	190	3
191	193	2
192	193	2
194	196	2
195	196	3
201	203	2
202	203	2
203	201	6
203	202	5
204	207	2
205	207	4
206	207	5
211	214	3
212	214	2
213	214	2
215	217	4
219	220	3
224	227	2
225	227	2
226	227	2
228	229	2
230	231	2
232	233	2
249	251	2
250	251	2
255	203	1
256	201	4
256	202	1
257	259	2
258	259	2
264	266	2
270	272	2
271	272	2
273	274	2
275	294	1
291	295	2
292	295	3
