11	655	2
11	10	4
11	517	2
18	292	1
19	22	1
19	295	1
20	22	5
20	295	1
22	297	1
22	19	1
22	655	13
22	24	12
22	181	3
22	653	1
22	20	1
22	295	3
22	296	2
23	655	3
23	181	3
23	11	3
23	298	2
24	10	11
24	517	6
34	655	3
34	33	12
44	292	1
45	292	1
46	292	1
47	48	2
47	33	1
47	295	3
47	34	1
48	297	2
48	655	3
48	181	2
48	583	1
48	653	4
48	33	2
48	295	10
48	34	3
48	296	2
49	655	3
49	181	3
49	583	2
49	36	1
49	298	1
49	586	2
66	583	1
66	67	16
66	586	1
66	430	1
67	65	6
77	292	1
78	655	2
78	181	1
78	87	1
78	298	2
78	242	3
79	655	2
79	181	1
79	67	1
79	298	2
79	242	3
80	655	4
80	181	3
80	279	1
80	298	2
80	89	4
80	586	1
81	292	3
81	655	3
81	181	2
81	298	2
81	242	3
81	90	1
82	655	2
82	181	2
82	298	2
82	242	3
82	93	1
83	655	2
83	181	2
83	298	2
83	94	1
84	292	8
84	655	5
84	48	3
84	583	4
84	588	3
84	601	2
84	586	2
85	292	3
85	655	3
85	583	3
85	298	2
85	242	5
85	589	1
86	583	1
86	87	1
86	67	14
86	89	2
86	586	2
86	430	1
88	583	1
88	67	15
88	89	2
88	586	1
88	430	1
89	583	4
90	52	1
90	514	1
90	586	1
90	51	1
92	583	1
92	67	14
92	89	2
92	586	2
92	93	1
92	430	1
94	67	2
111	112	12
111	117	1
112	111	1
112	110	1
112	109	1
117	118	3
136	670	1
136	137	1
136	666	2
136	142	5
137	611	2
137	509	1
137	666	4
137	513	1
137	512	1
137	511	1
141	588	1
141	586	4
141	160	8
143	138	5
143	144	1
144	609	1
144	583	2
144	141	1
144	588	1
144	139	1
144	602	4
144	487	1
144	670	8
144	604	1
144	611	3
144	587	4
144	666	5
144	146	2
145	583	4
145	67	1
145	666	21
145	34	1
145	146	2
146	585	1
146	666	3
159	161	7
159	517	2
159	160	37
160	651	1
160	161	4
160	164	1
163	655	5
163	283	4
163	48	3
163	651	1
163	289	2
163	161	2
163	33	1
163	276	1
163	34	4
165	604	1
165	655	1
166	167	13
166	517	2
167	655	5
167	164	2
167	517	2
168	604	2
181	237	1
181	242	3
181	586	4
207	208	1
208	207	1
208	655	2
208	233	2
209	237	1
209	666	3
210	655	1
210	212	1
210	651	1
210	216	2
211	250	1
211	249	1
211	233	5
211	248	1
212	250	1
212	233	4
212	248	2
213	655	1
213	277	1
213	484	2
214	237	2
214	249	4
214	233	13
214	666	6
214	248	1
215	503	2
215	249	1
215	233	3
215	248	1
217	163	1
218	249	1
218	233	16
218	248	3
219	655	1
219	237	1
219	233	10
219	241	6
219	248	3
220	655	2
220	233	4
220	210	2
221	655	1
221	573	2
221	237	1
221	79	2
221	563	1
221	666	24
221	222	13
222	655	4
222	583	4
222	237	1
222	277	1
222	233	12
222	586	5
222	210	2
222	430	1
222	573	2
222	502	1
222	67	1
222	563	1
222	666	13
222	575	1
222	85	1
223	655	5
223	233	2
224	655	2
224	249	1
224	233	6
224	210	6
224	248	1
225	655	2
225	136	1
225	138	4
225	249	1
225	233	4
225	666	2
226	655	1
226	249	1
226	233	5
226	210	2
226	248	3
227	237	3
227	343	1
227	228	2
227	666	11
228	250	1
228	237	1
228	249	1
228	277	1
228	233	12
228	666	3
228	575	1
228	248	1
229	655	1
230	655	2
230	672	2
230	233	2
230	229	1
